FECHA,CIUDAD,NUM_CONTADOR
2019-01-27,SANT JUST DESVERN,45676
2019-01-27,SANT CUGAT,136
2019-01-27,TORRELLES LLOBREGAT,17876
2019-01-27,GAVA,299132
2019-01-27,SANT CLIMENT LLOB.,14493
2019-01-28,SANT FELIU LL.,413545
2019-01-28,CERDANYOLA,533
2019-01-28,BADALONA,1173
2019-01-28,MONTCADA I REIXAC,71427
2019-01-28,EL PAPIOL,38778
2019-01-28,CASTELLDEFELS,300778
2019-01-28,SANT BOI,859
2019-01-28,STA.COLOMA CERVELLO,16
2019-01-28,PALLEJA,69203
2019-01-28,SANT ADRIA,252720
2019-01-28,LA LLAGOSTA,129
2019-01-28,STA.COLOMA GRAMENET,440
2019-01-28,ESPLUGUES,132167
2019-01-28,VILADECANS,72218
2019-01-28,CORNELLA,1452
2019-01-28,MONTGAT,2273
2019-01-28,LES BOTIGUES SITGES,2056
2019-01-28,TORRELLES LLOBREGAT,17876
2019-01-28,GAVA,298983
2019-01-28,BEGUES,62287
2019-01-28,SANT CLIMENT LLOB.,14893
2019-01-28,SANT JOAN DESPI,326624
2019-01-28,SANT JUST DESVERN,45677
2019-01-28,BARCELONA,44547740
2019-01-28,L'HOSPITALET LLOBR.,12485862
2019-01-28,SANT CUGAT,136
2019-01-29,SANT JUST DESVERN,45671
2019-01-29,CASTELLDEFELS,300952
2019-01-29,SANT CLIMENT LLOB.,14893
2019-01-29,MONTGAT,2273
2019-01-29,GAVA,298875
2019-01-29,LES BOTIGUES SITGES,2056
2019-01-29,TORRELLES LLOBREGAT,18015
2019-01-29,BEGUES,62308
2019-01-29,L'HOSPITALET LLOBR.,12472194
2019-01-29,SANT BOI,859
2019-01-29,SANT CUGAT,136
2019-01-29,SANT JOAN DESPI,326535
2019-01-29,MONTCADA I REIXAC,71427
2019-01-29,BARCELONA,44742570
2019-01-29,CERDANYOLA,533
2019-01-29,SANT FELIU LL.,413816
2019-01-29,STA.COLOMA CERVELLO,16
2019-01-29,PALLEJA,69353
2019-01-29,EL PAPIOL,38778
2019-01-29,CORNELLA,1423
2019-01-29,SANT ADRIA,252625
2019-01-29,STA.COLOMA GRAMENET,453
2019-01-29,BADALONA,1205
2019-01-29,VILADECANS,72474
2019-01-29,LA LLAGOSTA,129
2019-01-29,ESPLUGUES,131963
2019-01-30,TORRELLES LLOBREGAT,18015
2019-01-30,CERDANYOLA,533
2019-01-30,SANT JOAN DESPI,326424
2019-01-30,STA.COLOMA CERVELLO,16
2019-01-30,GAVA,298681
2019-01-30,BARCELONA,44701810
2019-01-30,MONTCADA I REIXAC,71427
2019-01-30,CASTELLDEFELS,301105
2019-01-30,SANT BOI,859
2019-01-30,SANT JUST DESVERN,45696
2019-01-30,MONTGAT,2201
2019-01-30,LES BOTIGUES SITGES,2056
2019-01-30,BEGUES,62336
2019-01-30,SANT CUGAT,136
2019-01-30,BADALONA,1205
2019-01-30,PALLEJA,69353
2019-01-30,SANT CLIMENT LLOB.,14893
2019-01-30,LA LLAGOSTA,129
2019-01-30,STA.COLOMA GRAMENET,453
2019-01-30,ESPLUGUES,132643
2019-01-30,VILADECANS,72295
2019-01-30,SANT FELIU LL.,413716
2019-01-30,SANT ADRIA,252661
2019-01-30,EL PAPIOL,38778
2019-01-30,CORNELLA,1423
2019-01-30,L'HOSPITALET LLOBR.,12461280
2019-01-31,SANT CLIMENT LLOB.,14893
2019-01-31,PALLEJA,69391
2019-01-31,VILADECANS,72406
2019-01-31,LA LLAGOSTA,129
2019-01-31,ESPLUGUES,133510
2019-01-31,BADALONA,1169
2019-01-31,LES BOTIGUES SITGES,2056
2019-01-31,CORNELLA,1452
2019-01-31,L'HOSPITALET LLOBR.,12421416
2019-01-31,SANT ADRIA,252476
2019-01-31,SANT BOI,859
2019-01-31,STA.COLOMA CERVELLO,16
2019-01-31,CASTELLDEFELS,301121
2019-01-31,EL PAPIOL,38778
2019-01-31,GAVA,297885
2019-01-31,SANT FELIU LL.,413813
2019-01-31,TORRELLES LLOBREGAT,18043
2019-01-31,CERDANYOLA,533
2019-01-31,MONTCADA I REIXAC,71427
2019-01-31,BEGUES,62336
2019-01-31,STA.COLOMA GRAMENET,453
2019-01-31,MONTGAT,2033
2019-01-31,SANT CUGAT,136
2019-01-31,BARCELONA,44660590
2019-01-31,SANT JOAN DESPI,326205
2019-01-31,SANT JUST DESVERN,47494
2019-02-01,SANT FELIU LL.,414939
2019-02-01,CERDANYOLA,533
2019-02-01,TORRELLES LLOBREGAT,18043
2019-02-01,EL PAPIOL,38752
2019-02-01,STA.COLOMA CERVELLO,16
2019-02-01,GAVA,298033
2019-02-01,ESPLUGUES,133547
2019-02-01,MONTCADA I REIXAC,71427
2019-02-01,BADALONA,1169
2019-02-01,LA LLAGOSTA,129
2019-02-01,BARCELONA,44770100
2019-02-01,VILADECANS,71978
2019-02-01,SANT CUGAT,136
2019-02-01,SANT JOAN DESPI,326055
2019-02-01,STA.COLOMA GRAMENET,453
2019-02-01,SANT BOI,859
2019-02-01,CASTELLDEFELS,301222
2019-02-01,SANT JUST DESVERN,47548
2019-02-01,PALLEJA,69569
2019-02-01,MONTGAT,2006
2019-02-01,SANT CLIMENT LLOB.,14944
2019-02-01,LES BOTIGUES SITGES,2056
2019-02-01,BEGUES,62370
2019-02-01,SANT ADRIA,252657
2019-02-01,L'HOSPITALET LLOBR.,12413052
2019-02-01,CORNELLA,1452
2019-02-02,SANT BOI,795
2019-02-02,STA.COLOMA GRAMENET,453
2019-02-02,ESPLUGUES,133915
2019-02-02,CASTELLDEFELS,301642
2019-02-02,VILADECANS,71799
2019-02-02,LA LLAGOSTA,129
2019-02-02,BARCELONA,45138980
2019-02-02,STA.COLOMA CERVELLO,16
2019-02-02,MONTCADA I REIXAC,71415
2019-02-02,CERDANYOLA,533
2019-02-02,BADALONA,1073
2019-02-02,SANT JOAN DESPI,326230
2019-02-02,SANT ADRIA,252769
2019-02-02,EL PAPIOL,38801
2019-02-02,SANT FELIU LL.,414955
2019-02-02,CORNELLA,1365
2019-02-02,GAVA,299061
2019-02-02,TORRELLES LLOBREGAT,18043
2019-02-02,SANT CLIMENT LLOB.,14864
2019-02-02,PALLEJA,69561
2019-02-02,SANT CUGAT,136
2019-02-02,L'HOSPITALET LLOBR.,12471096
2019-02-02,BEGUES,62224
2019-02-02,MONTGAT,2107
2019-02-02,LES BOTIGUES SITGES,2056
2019-02-02,SANT JUST DESVERN,47835
2019-02-03,CORNELLA,1365
2019-02-03,STA.COLOMA GRAMENET,453
2019-02-03,SANT ADRIA,252833
2019-02-03,CASTELLDEFELS,301780
2019-02-03,STA.COLOMA CERVELLO,16
2019-02-03,SANT BOI,795
2019-02-03,VILADECANS,71602
2019-02-03,EL PAPIOL,38827
2019-02-03,CERDANYOLA,533
2019-02-03,PALLEJA,69516
2019-02-03,BEGUES,62190
2019-02-03,LES BOTIGUES SITGES,2056
2019-02-03,BADALONA,1000
2019-02-03,LA LLAGOSTA,129
2019-02-03,MONTCADA I REIXAC,71448
2019-02-03,SANT FELIU LL.,414898
2019-02-03,ESPLUGUES,134065
2019-02-03,MONTGAT,2180
2019-02-03,SANT JUST DESVERN,47896
2019-02-03,SANT CUGAT,136
2019-02-03,SANT JOAN DESPI,326267
2019-02-03,BARCELONA,45299340
2019-02-03,L'HOSPITALET LLOBR.,12493656
2019-02-03,GAVA,299035
2019-02-03,TORRELLES LLOBREGAT,18043
2019-02-03,SANT CLIMENT LLOB.,14896
2019-02-04,SANT CUGAT,136
2019-02-04,SANT JOAN DESPI,326409
2019-02-04,BARCELONA,45452490
2019-02-04,L'HOSPITALET LLOBR.,12509082
2019-02-04,CASTELLDEFELS,301856
2019-02-04,SANT JUST DESVERN,47838
2019-02-04,MONTGAT,2211
2019-02-04,SANT CLIMENT LLOB.,14896
2019-02-04,LES BOTIGUES SITGES,2056
2019-02-04,TORRELLES LLOBREGAT,18043
2019-02-04,GAVA,299377
2019-02-04,BEGUES,62190
2019-02-04,ESPLUGUES,134206
2019-02-04,LA LLAGOSTA,129
2019-02-04,VILADECANS,72102
2019-02-04,SANT ADRIA,252819
2019-02-04,STA.COLOMA GRAMENET,453
2019-02-04,CORNELLA,1365
2019-02-04,SANT BOI,795
2019-02-04,CERDANYOLA,533
2019-02-04,SANT FELIU LL.,414898
2019-02-04,MONTCADA I REIXAC,71444
2019-02-04,PALLEJA,69211
2019-02-04,BADALONA,1000
2019-02-04,EL PAPIOL,38827
2019-02-04,STA.COLOMA CERVELLO,16
2019-02-05,BADALONA,1000
2019-02-05,VILADECANS,72614
2019-02-05,CORNELLA,1365
2019-02-05,STA.COLOMA GRAMENET,453
2019-02-05,LA LLAGOSTA,129
2019-02-05,ESPLUGUES,134786
2019-02-05,EL PAPIOL,38827
2019-02-05,SANT FELIU LL.,414969
2019-02-05,SANT ADRIA,252652
2019-02-05,L'HOSPITALET LLOBR.,12518544
2019-02-05,STA.COLOMA CERVELLO,16
2019-02-05,PALLEJA,69312
2019-02-05,SANT JOAN DESPI,327473
2019-02-05,CERDANYOLA,533
2019-02-05,GAVA,299775
2019-02-05,TORRELLES LLOBREGAT,18043
2019-02-05,BARCELONA,45690420
2019-02-05,MONTCADA I REIXAC,71495
2019-02-05,CASTELLDEFELS,302183
2019-02-05,SANT BOI,859
2019-02-05,SANT JUST DESVERN,47886
2019-02-05,MONTGAT,2257
2019-02-05,LES BOTIGUES SITGES,2077
2019-02-05,BEGUES,62190
2019-02-05,SANT CUGAT,136
2019-02-05,SANT CLIMENT LLOB.,14891
2019-02-06,SANT BOI,859
2019-02-06,STA.COLOMA CERVELLO,16
2019-02-06,GAVA,299880
2019-02-06,CASTELLDEFELS,302272
2019-02-06,TORRELLES LLOBREGAT,18043
2019-02-06,CERDANYOLA,533
2019-02-06,EL PAPIOL,38827
2019-02-06,MONTCADA I REIXAC,71549
2019-02-06,SANT FELIU LL.,415511
2019-02-06,LES BOTIGUES SITGES,2129
2019-02-06,BEGUES,62190
2019-02-06,MONTGAT,2305
2019-02-06,STA.COLOMA GRAMENET,453
2019-02-06,BARCELONA,45905610
2019-02-06,SANT JUST DESVERN,47907
2019-02-06,SANT CUGAT,136
2019-02-06,SANT JOAN DESPI,328148
2019-02-06,PALLEJA,69319
2019-02-06,SANT CLIMENT LLOB.,14891
2019-02-06,ESPLUGUES,134905
2019-02-06,VILADECANS,73179
2019-02-06,BADALONA,1044
2019-02-06,LA LLAGOSTA,129
2019-02-06,CORNELLA,1423
2019-02-06,L'HOSPITALET LLOBR.,12521730
2019-02-06,SANT ADRIA,252545
2019-02-07,ESPLUGUES,135185
2019-02-07,STA.COLOMA GRAMENET,453
2019-02-07,LA LLAGOSTA,129
2019-02-07,SANT CUGAT,136
2019-02-07,CERDANYOLA,533
2019-02-07,SANT FELIU LL.,415563
2019-02-07,STA.COLOMA CERVELLO,16
2019-02-07,GAVA,299903
2019-02-07,EL PAPIOL,38827
2019-02-07,TORRELLES LLOBREGAT,18043
2019-02-07,MONTCADA I REIXAC,71550
2019-02-07,SANT BOI,859
2019-02-07,L'HOSPITALET LLOBR.,12524454
2019-02-07,CORNELLA,1423
2019-02-07,SANT ADRIA,252623
2019-02-07,BEGUES,62368
2019-02-07,MONTGAT,2350
2019-02-07,LES BOTIGUES SITGES,2129
2019-02-07,BADALONA,1074
2019-02-07,PALLEJA,69319
2019-02-07,SANT CLIMENT LLOB.,14891
2019-02-07,SANT JUST DESVERN,47933
2019-02-07,SANT JOAN DESPI,328427
2019-02-07,VILADECANS,73172
2019-02-07,CASTELLDEFELS,302286
2019-02-07,BARCELONA,46101040
2019-02-08,CORNELLA,1452
2019-02-08,TORRELLES LLOBREGAT,18043
2019-02-08,GAVA,299891
2019-02-08,MONTGAT,2470
2019-02-08,SANT CUGAT,136
2019-02-08,BEGUES,62368
2019-02-08,SANT CLIMENT LLOB.,14920
2019-02-08,PALLEJA,69340
2019-02-08,LES BOTIGUES SITGES,2276
2019-02-08,SANT JUST DESVERN,47931
2019-02-08,L'HOSPITALET LLOBR.,12530346
2019-02-08,MONTCADA I REIXAC,71583
2019-02-08,BARCELONA,46262070
2019-02-08,BADALONA,1173
2019-02-08,VILADECANS,73157
2019-02-08,CASTELLDEFELS,302431
2019-02-08,STA.COLOMA GRAMENET,453
2019-02-08,LA LLAGOSTA,129
2019-02-08,SANT BOI,859
2019-02-08,ESPLUGUES,135254
2019-02-08,CERDANYOLA,641
2019-02-08,SANT JOAN DESPI,328533
2019-02-08,STA.COLOMA CERVELLO,16
2019-02-08,SANT ADRIA,252680
2019-02-08,EL PAPIOL,38827
2019-02-08,SANT FELIU LL.,415587
2019-02-09,EL PAPIOL,38827
2019-02-09,LA LLAGOSTA,129
2019-02-09,SANT FELIU LL.,415659
2019-02-09,BADALONA,1173
2019-02-09,ESPLUGUES,135542
2019-02-09,MONTCADA I REIXAC,71583
2019-02-09,VILADECANS,73097
2019-02-09,CERDANYOLA,641
2019-02-09,CASTELLDEFELS,302758
2019-02-09,STA.COLOMA CERVELLO,16
2019-02-09,PALLEJA,69325
2019-02-09,SANT BOI,859
2019-02-09,SANT ADRIA,252630
2019-02-09,CORNELLA,1423
2019-02-09,STA.COLOMA GRAMENET,453
2019-02-09,TORRELLES LLOBREGAT,18043
2019-02-09,SANT CLIMENT LLOB.,14920
2019-02-09,SANT CUGAT,136
2019-02-09,SANT JOAN DESPI,328552
2019-02-09,GAVA,299761
2019-02-09,SANT JUST DESVERN,47966
2019-02-09,BARCELONA,46315270
2019-02-09,MONTGAT,2470
2019-02-09,L'HOSPITALET LLOBR.,12540780
2019-02-09,BEGUES,62368
2019-02-09,LES BOTIGUES SITGES,2276
2019-02-10,TORRELLES LLOBREGAT,18043
2019-02-10,MONTGAT,2458
2019-02-10,LES BOTIGUES SITGES,2276
2019-02-10,SANT CLIMENT LLOB.,14942
2019-02-10,GAVA,299862
2019-02-10,BARCELONA,46297620
2019-02-10,L'HOSPITALET LLOBR.,12546618
2019-02-10,SANT JOAN DESPI,328542
2019-02-10,SANT JUST DESVERN,47947
2019-02-10,SANT CUGAT,136
2019-02-10,STA.COLOMA CERVELLO,16
2019-02-10,EL PAPIOL,38827
2019-02-10,MONTCADA I REIXAC,71605
2019-02-10,CERDANYOLA,641
2019-02-10,BADALONA,1173
2019-02-10,CASTELLDEFELS,302756
2019-02-10,SANT FELIU LL.,415568
2019-02-10,SANT BOI,859
2019-02-10,PALLEJA,69325
2019-02-10,CORNELLA,1423
2019-02-10,VILADECANS,72993
2019-02-10,STA.COLOMA GRAMENET,453
2019-02-10,LA LLAGOSTA,129
2019-02-10,ESPLUGUES,135305
2019-02-10,SANT ADRIA,252736
2019-02-10,BEGUES,62368
2019-02-11,BARCELONA,46440590
2019-02-11,SANT JOAN DESPI,328644
2019-02-11,GAVA,300481
2019-02-11,MONTCADA I REIXAC,71640
2019-02-11,CASTELLDEFELS,303057
2019-02-11,SANT BOI,859
2019-02-11,SANT JUST DESVERN,47869
2019-02-11,SANT CUGAT,136
2019-02-11,BEGUES,62402
2019-02-11,MONTGAT,2446
2019-02-11,SANT CLIMENT LLOB.,14942
2019-02-11,LES BOTIGUES SITGES,2276
2019-02-11,TORRELLES LLOBREGAT,18043
2019-02-11,VILADECANS,72861
2019-02-11,ESPLUGUES,135236
2019-02-11,BADALONA,1209
2019-02-11,LA LLAGOSTA,129
2019-02-11,CORNELLA,1423
2019-02-11,STA.COLOMA GRAMENET,453
2019-02-11,L'HOSPITALET LLOBR.,12539814
2019-02-11,EL PAPIOL,38827
2019-02-11,SANT FELIU LL.,415580
2019-02-11,SANT ADRIA,252841
2019-02-11,STA.COLOMA CERVELLO,16
2019-02-11,PALLEJA,69318
2019-02-11,CERDANYOLA,641
2019-02-12,SANT JUST DESVERN,47899
2019-02-12,SANT JOAN DESPI,328772
2019-02-12,SANT CUGAT,136
2019-02-12,BEGUES,62366
2019-02-12,MONTGAT,2530
2019-02-12,LES BOTIGUES SITGES,2276
2019-02-12,STA.COLOMA GRAMENET,453
2019-02-12,SANT BOI,859
2019-02-12,CERDANYOLA,641
2019-02-12,CASTELLDEFELS,303325
2019-02-12,STA.COLOMA CERVELLO,16
2019-02-12,TORRELLES LLOBREGAT,18043
2019-02-12,MONTCADA I REIXAC,71607
2019-02-12,BARCELONA,46706030
2019-02-12,GAVA,300700
2019-02-12,CORNELLA,1394
2019-02-12,L'HOSPITALET LLOBR.,12542844
2019-02-12,SANT FELIU LL.,415627
2019-02-12,SANT ADRIA,252886
2019-02-12,EL PAPIOL,38827
2019-02-12,BADALONA,1209
2019-02-12,VILADECANS,72804
2019-02-12,LA LLAGOSTA,129
2019-02-12,ESPLUGUES,135412
2019-02-12,PALLEJA,69318
2019-02-12,SANT CLIMENT LLOB.,14891
2019-02-13,SANT BOI,859
2019-02-13,CASTELLDEFELS,303825
2019-02-13,TORRELLES LLOBREGAT,18043
2019-02-13,SANT FELIU LL.,415855
2019-02-13,MONTCADA I REIXAC,71631
2019-02-13,CERDANYOLA,641
2019-02-13,EL PAPIOL,38827
2019-02-13,STA.COLOMA CERVELLO,16
2019-02-13,GAVA,301234
2019-02-13,ESPLUGUES,135638
2019-02-13,LA LLAGOSTA,129
2019-02-13,SANT CUGAT,136
2019-02-13,STA.COLOMA GRAMENET,453
2019-02-13,VILADECANS,72806
2019-02-13,SANT JUST DESVERN,47949
2019-02-13,SANT JOAN DESPI,328861
2019-02-13,BARCELONA,46842680
2019-02-13,PALLEJA,69356
2019-02-13,SANT CLIMENT LLOB.,14891
2019-02-13,BADALONA,1209
2019-02-13,MONTGAT,2546
2019-02-13,BEGUES,62366
2019-02-13,LES BOTIGUES SITGES,2276
2019-02-13,CORNELLA,1394
2019-02-13,SANT ADRIA,252943
2019-02-13,L'HOSPITALET LLOBR.,12543984
2019-02-14,SANT JUST DESVERN,48005
2019-02-14,BEGUES,62366
2019-02-14,PALLEJA,69318
2019-02-14,MONTGAT,2588
2019-02-14,SANT CLIMENT LLOB.,14921
2019-02-14,LES BOTIGUES SITGES,2276
2019-02-14,L'HOSPITALET LLOBR.,12544692
2019-02-14,CORNELLA,1423
2019-02-14,EL PAPIOL,38827
2019-02-14,SANT FELIU LL.,415999
2019-02-14,SANT ADRIA,253068
2019-02-14,STA.COLOMA CERVELLO,16
2019-02-14,GAVA,301270
2019-02-14,TORRELLES LLOBREGAT,18043
2019-02-14,CERDANYOLA,641
2019-02-14,SANT CUGAT,136
2019-02-14,BARCELONA,46998020
2019-02-14,VILADECANS,72853
2019-02-14,SANT JOAN DESPI,329330
2019-02-14,MONTCADA I REIXAC,71631
2019-02-14,ESPLUGUES,135780
2019-02-14,BADALONA,1209
2019-02-14,LA LLAGOSTA,129
2019-02-14,CASTELLDEFELS,304364
2019-02-14,STA.COLOMA GRAMENET,453
2019-02-14,SANT BOI,859
2019-02-15,CORNELLA,1452
2019-02-15,STA.COLOMA GRAMENET,453
2019-02-15,EL PAPIOL,38794
2019-02-15,SANT FELIU LL.,416201
2019-02-15,SANT ADRIA,253097
2019-02-15,STA.COLOMA CERVELLO,16
2019-02-15,BARCELONA,47080570
2019-02-15,PALLEJA,69318
2019-02-15,MONTCADA I REIXAC,71661
2019-02-15,SANT JOAN DESPI,329560
2019-02-15,BADALONA,1173
2019-02-15,CASTELLDEFELS,304673
2019-02-15,CERDANYOLA,641
2019-02-15,LA LLAGOSTA,129
2019-02-15,ESPLUGUES,135775
2019-02-15,SANT BOI,859
2019-02-15,VILADECANS,73067
2019-02-15,MONTGAT,2612
2019-02-15,LES BOTIGUES SITGES,2276
2019-02-15,BEGUES,62402
2019-02-15,L'HOSPITALET LLOBR.,12566478
2019-02-15,SANT JUST DESVERN,48079
2019-02-15,SANT CUGAT,136
2019-02-15,SANT CLIMENT LLOB.,14972
2019-02-15,GAVA,301292
2019-02-15,TORRELLES LLOBREGAT,18043
2019-02-16,MONTGAT,2578
2019-02-16,SANT CUGAT,136
2019-02-16,BEGUES,62402
2019-02-16,SANT JUST DESVERN,48129
2019-02-16,SANT JOAN DESPI,329581
2019-02-16,BARCELONA,47106480
2019-02-16,L'HOSPITALET LLOBR.,12575142
2019-02-16,SANT CLIMENT LLOB.,14950
2019-02-16,TORRELLES LLOBREGAT,18043
2019-02-16,LES BOTIGUES SITGES,2276
2019-02-16,GAVA,301347
2019-02-16,LA LLAGOSTA,129
2019-02-16,STA.COLOMA GRAMENET,453
2019-02-16,CORNELLA,1452
2019-02-16,ESPLUGUES,135991
2019-02-16,VILADECANS,73065
2019-02-16,SANT ADRIA,253097
2019-02-16,STA.COLOMA CERVELLO,16
2019-02-16,SANT BOI,917
2019-02-16,PALLEJA,69318
2019-02-16,CASTELLDEFELS,304913
2019-02-16,BADALONA,1173
2019-02-16,SANT FELIU LL.,416173
2019-02-16,CERDANYOLA,641
2019-02-16,EL PAPIOL,38794
2019-02-16,MONTCADA I REIXAC,71722
2019-02-17,SANT JUST DESVERN,48095
2019-02-17,GAVA,301202
2019-02-17,SANT CLIMENT LLOB.,14950
2019-02-17,BEGUES,62402
2019-02-17,TORRELLES LLOBREGAT,18043
2019-02-17,MONTGAT,2578
2019-02-17,LES BOTIGUES SITGES,2276
2019-02-17,L'HOSPITALET LLOBR.,12572106
2019-02-17,CASTELLDEFELS,304866
2019-02-17,SANT BOI,917
2019-02-17,SANT JOAN DESPI,329767
2019-02-17,MONTCADA I REIXAC,71747
2019-02-17,BARCELONA,47114290
2019-02-17,SANT CUGAT,136
2019-02-17,STA.COLOMA CERVELLO,16
2019-02-17,PALLEJA,69318
2019-02-17,CERDANYOLA,641
2019-02-17,SANT FELIU LL.,416182
2019-02-17,EL PAPIOL,38794
2019-02-17,STA.COLOMA GRAMENET,453
2019-02-17,SANT ADRIA,253141
2019-02-17,CORNELLA,1481
2019-02-17,LA LLAGOSTA,129
2019-02-17,BADALONA,1173
2019-02-17,ESPLUGUES,135872
2019-02-17,VILADECANS,73274
2019-02-18,STA.COLOMA CERVELLO,16
2019-02-18,GAVA,301173
2019-02-18,TORRELLES LLOBREGAT,18043
2019-02-18,BARCELONA,47204090
2019-02-18,MONTCADA I REIXAC,71770
2019-02-18,SANT JOAN DESPI,329817
2019-02-18,CERDANYOLA,641
2019-02-18,SANT BOI,917
2019-02-18,CASTELLDEFELS,304866
2019-02-18,MONTGAT,2578
2019-02-18,LES BOTIGUES SITGES,2276
2019-02-18,SANT JUST DESVERN,48066
2019-02-18,BEGUES,62402
2019-02-18,SANT CUGAT,136
2019-02-18,SANT CLIMENT LLOB.,14950
2019-02-18,PALLEJA,69387
2019-02-18,BADALONA,1173
2019-02-18,STA.COLOMA GRAMENET,453
2019-02-18,LA LLAGOSTA,129
2019-02-18,ESPLUGUES,135910
2019-02-18,VILADECANS,73270
2019-02-18,SANT ADRIA,253173
2019-02-18,L'HOSPITALET LLOBR.,12557652
2019-02-18,EL PAPIOL,38827
2019-02-18,SANT FELIU LL.,416250
2019-02-18,CORNELLA,1481
2019-02-19,BARCELONA,47290040
2019-02-19,SANT JOAN DESPI,329435
2019-02-19,SANT JUST DESVERN,48014
2019-02-19,LES BOTIGUES SITGES,2276
2019-02-19,STA.COLOMA GRAMENET,453
2019-02-19,BEGUES,62402
2019-02-19,MONTGAT,2578
2019-02-19,SANT CUGAT,136
2019-02-19,CERDANYOLA,641
2019-02-19,SANT FELIU LL.,416549
2019-02-19,EL PAPIOL,38827
2019-02-19,GAVA,301354
2019-02-19,MONTCADA I REIXAC,71793
2019-02-19,TORRELLES LLOBREGAT,18043
2019-02-19,SANT BOI,917
2019-02-19,STA.COLOMA CERVELLO,16
2019-02-19,CASTELLDEFELS,305096
2019-02-19,L'HOSPITALET LLOBR.,12552492
2019-02-19,SANT ADRIA,252341
2019-02-19,CORNELLA,1481
2019-02-19,VILADECANS,73446
2019-02-19,ESPLUGUES,135919
2019-02-19,BADALONA,1173
2019-02-19,LA LLAGOSTA,70
2019-02-19,PALLEJA,69414
2019-02-19,SANT CLIMENT LLOB.,14979
2019-02-20,SANT FELIU LL.,416191
2019-02-20,EL PAPIOL,38827
2019-02-20,STA.COLOMA CERVELLO,16
2019-02-20,GAVA,301362
2019-02-20,TORRELLES LLOBREGAT,18043
2019-02-20,CERDANYOLA,641
2019-02-20,VILADECANS,73667
2019-02-20,LA LLAGOSTA,70
2019-02-20,ESPLUGUES,136183
2019-02-20,MONTCADA I REIXAC,72272
2019-02-20,BADALONA,1173
2019-02-20,SANT JOAN DESPI,329466
2019-02-20,SANT CUGAT,136
2019-02-20,BARCELONA,47327170
2019-02-20,SANT BOI,917
2019-02-20,CASTELLDEFELS,305492
2019-02-20,STA.COLOMA GRAMENET,453
2019-02-20,SANT JUST DESVERN,48018
2019-02-20,SANT CLIMENT LLOB.,14979
2019-02-20,BEGUES,62452
2019-02-20,PALLEJA,69414
2019-02-20,MONTGAT,3214
2019-02-20,LES BOTIGUES SITGES,2276
2019-02-20,CORNELLA,1481
2019-02-20,L'HOSPITALET LLOBR.,12550692
2019-02-20,SANT ADRIA,252250
2019-02-21,MONTGAT,3236
2019-02-21,LES BOTIGUES SITGES,2276
2019-02-21,SANT JUST DESVERN,47955
2019-02-21,L'HOSPITALET LLOBR.,12561858
2019-02-21,BEGUES,62452
2019-02-21,PALLEJA,69440
2019-02-21,SANT CUGAT,136
2019-02-21,SANT CLIMENT LLOB.,14979
2019-02-21,TORRELLES LLOBREGAT,18043
2019-02-21,GAVA,301373
2019-02-21,CORNELLA,1481
2019-02-21,SANT ADRIA,252263
2019-02-21,EL PAPIOL,38851
2019-02-21,SANT FELIU LL.,415932
2019-02-21,MONTCADA I REIXAC,72272
2019-02-21,CERDANYOLA,641
2019-02-21,BADALONA,1173
2019-02-21,BARCELONA,47376210
2019-02-21,SANT JOAN DESPI,329341
2019-02-21,STA.COLOMA CERVELLO,16
2019-02-21,ESPLUGUES,137059
2019-02-21,STA.COLOMA GRAMENET,453
2019-02-21,SANT BOI,917
2019-02-21,LA LLAGOSTA,70
2019-02-21,VILADECANS,74291
2019-02-21,CASTELLDEFELS,305830
2019-02-22,TORRELLES LLOBREGAT,18043
2019-02-22,SANT CLIMENT LLOB.,14426
2019-02-22,GAVA,301075
2019-02-22,BARCELONA,47390670
2019-02-22,L'HOSPITALET LLOBR.,12558510
2019-02-22,SANT CUGAT,136
2019-02-22,BEGUES,62452
2019-02-22,MONTGAT,3236
2019-02-22,LES BOTIGUES SITGES,2276
2019-02-22,SANT JUST DESVERN,48002
2019-02-22,SANT JOAN DESPI,329240
2019-02-22,MONTCADA I REIXAC,72300
2019-02-22,ESPLUGUES,136859
2019-02-22,SANT FELIU LL.,414883
2019-02-22,VILADECANS,73970
2019-02-22,LA LLAGOSTA,70
2019-02-22,EL PAPIOL,38851
2019-02-22,CASTELLDEFELS,305700
2019-02-22,CERDANYOLA,641
2019-02-22,STA.COLOMA CERVELLO,16
2019-02-22,PALLEJA,69440
2019-02-22,SANT BOI,917
2019-02-22,BADALONA,1173
2019-02-22,SANT ADRIA,252292
2019-02-22,CORNELLA,1546
2019-02-22,STA.COLOMA GRAMENET,453
2019-02-23,SANT JOAN DESPI,329243
2019-02-23,SANT CUGAT,136
2019-02-23,CASTELLDEFELS,305160
2019-02-23,BARCELONA,47354240
2019-02-23,L'HOSPITALET LLOBR.,12555744
2019-02-23,BEGUES,62452
2019-02-23,SANT CLIMENT LLOB.,14426
2019-02-23,LES BOTIGUES SITGES,2276
2019-02-23,GAVA,300284
2019-02-23,TORRELLES LLOBREGAT,18043
2019-02-23,SANT JUST DESVERN,48002
2019-02-23,ESPLUGUES,136981
2019-02-23,LA LLAGOSTA,70
2019-02-23,VILADECANS,73952
2019-02-23,MONTGAT,3236
2019-02-23,CORNELLA,1546
2019-02-23,SANT BOI,917
